player_id,goals_total,assists_total,yellow_cards,red_cards,player_name,date_of_birth,sub_position,transfer_fee_eur,season_year,competition_and_season,sb_matches_played,sb_goals,sb_assists,sb_shots,sb_xg,sb_passes,sb_pass_completed,sb_tackles,sb_interceptions,sb_dribbles_completed,sb_minutes_played,bmi,days_injured_prev_season,cumulative_days_injured,injury_days_per_game,injury_trend,severe_injury_this_season,age,position,market_value_eur,market_value_yoy_change,market_value_yoy_pct_change,minutes_played_season,goal_involvement_per_90,defensive_actions_per_90,sb_pass_accuracy,season_days_injured,injury_risk_score,availability_index,fan_sentiment,media_sentiment,overall_sentiment,sentiment_yoy_change
33639,5,2,2,1,Kevin Mirallas,05-10-1987,Attacking Midfield,0,2015,Premier League_2015/2016,23,4,2,41,3.215618413,382,296,15,17,21,96,21.95247934,0,0,0.0,0,0,28,Midfield,13000000,0,0.0,1105,0.570135747,2.606334842,0.77486911,0,0.0,1.0,-0.161948038,0.006066184,-0.077940927,0.0
33713,9,7,0,0,Theo Walcott,16-03-1989,Right Winger,0,2015,Premier League_2015/2016,28,5,2,46,6.700536241,333,249,12,9,26,94,21.95247934,0,0,1.620689655,47,0,26,Attack,25000000,0,0.0,2062,0.698351115,0.916585839,0.747747748,47,0.295572992,0.871232877,0.089405198,0.243620058,0.166512628,0.0
33781,0,0,2,0,Vito Mannone,02-03-1988,Goalkeeper,0,2015,Premier League_2015/2016,19,0,0,0,0.0,633,277,0,0,0,96,22.63467632,0,0,8.7,87,1,27,Goalkeeper,2500000,0,0.0,1710,0.0,0.0,0.437598736,87,0.338591435,0.761643836,0.062381985,0.070337357,0.066359671,0.0
33873,0,0,0,0,Asmir Begovic,20-06-1987,Goalkeeper,11000000,2015,Premier League_2015/2016,17,0,0,0,0.0,410,226,0,0,0,95,21.6440532,0,0,0.0,0,0,28,Goalkeeper,12000000,0,0.0,1937,0.0,0.0,0.551219512,0,0.0,1.0,0.06456312,0.053649385,0.059106252,0.0
33905,0,2,2,0,Mohamed Fofana,07-03-1985,Centre-Back,0,2015,Ligue 1_2015/2016,13,0,1,3,0.487096861,378,323,13,22,1,94,25.31555556,0,0,0.0,0,0,30,Defender,500000,0,0.0,982,0.183299389,3.207739308,0.854497354,0,0.0,1.0,0.028134189,0.282839422,0.155486806,0.0
33914,0,0,3,1,Mouhamadou Dabo,28-11-1986,Right-Back,0,2015,Ligue 1_2015/2016,17,0,0,6,0.157425732,535,436,25,12,14,92,25.31555556,0,0,0.0,0,0,29,Defender,1000000,0,0.0,1066,0.0,3.123827392,0.814953271,0,0.0,1.0,-0.221389697,0.128935723,-0.046226987,0.0
33923,4,8,6,0,Blaise Matuidi,09-04-1987,Central Midfield,0,2015,Ligue 1_2015/2016,30,4,6,16,2.016159588,1632,1473,61,22,19,93,25.31555556,0,0,0.0,0,0,28,Midfield,30000000,0,0.0,2915,0.370497427,2.562607204,0.902573529,0,0.0,1.0,0.403946282,0.047048072,0.225497177,0.0
33923,3,3,8,0,Blaise Matuidi,09-04-1987,Central Midfield,0,2018,FIFA World Cup_2018,5,0,0,5,0.299208968,122,94,13,7,0,94,25.31555556,0,0,0.0,0,0,31,Midfield,22000000,-8000000,-0.266666667,3290,0.164133739,0.547112462,0.770491803,0,0.0,1.0,-0.356519942,0.23658753,-0.059966206,-0.285463383
33925,0,0,1,0,Jessy Moulin,13-01-1986,Goalkeeper,0,2021,Ligue 1_2021/2022,1,0,0,0,0.0,30,22,0,0,0,94,25.31555556,0,0,0.0,0,0,35,Goalkeeper,250000,0,0.0,630,0.0,0.0,0.733333333,0,0.0,1.0,0.001532389,0.326786216,0.164159302,0.0
33927,3,5,6,0,Benjamin Nivet,02-01-1977,Attacking Midfield,0,2015,Ligue 1_2015/2016,33,2,4,30,3.567547126,1468,1156,63,28,12,94,25.31555556,0,0,0.0,0,0,38,Midfield,250000,0,0.0,2430,0.296296296,3.37037037,0.78746594,0,0.0,1.0,0.070955153,0.147767297,0.109361225,0.0
33942,0,0,7,0,Florian Marange,03-03-1986,Left-Back,0,2015,Ligue 1_2015/2016,22,0,1,2,0.038430068,950,701,48,24,1,94,25.31555556,0,0,0.0,0,0,29,Defender,1000000,0,0.0,1667,0.0,3.887222555,0.737894737,0,0.0,1.0,-0.406604073,-0.014826058,-0.210715065,0.0
34198,0,1,7,0,Andrea Masiello,05-02-1986,Centre-Back,0,2015,Serie A_2015/2016,29,0,1,4,0.136470596,1281,970,40,47,4,95,24.52113925,0,0,0.0,0,0,29,Defender,800000,0,0.0,2579,0.034897247,3.036060489,0.757220921,0,0.0,1.0,0.098506328,0.100593181,0.099549754,0.0
34239,0,0,6,0,Aleandro Rosi,17-05-1987,Right-Back,0,2015,Serie A_2015/2016,27,0,0,15,0.732387506,950,686,43,27,13,95,24.52113925,0,0,0.0,0,0,28,Defender,800000,0,0.0,2282,0.0,2.760736196,0.722105263,0,0.0,1.0,0.396955388,-0.276403127,0.060276131,0.0
34283,1,0,4,0,Lazaros Christodoulopoulos,19-12-1986,Attacking Midfield,0,2015,Serie A_2015/2016,10,1,0,6,0.334652286,164,124,5,5,4,93,24.52113925,0,0,0.0,0,0,29,Midfield,1300000,0,0.0,384,0.234375,2.34375,0.756097561,0,0.0,1.0,-0.123098406,0.097904435,-0.012596985,0.0
34322,1,0,9,0,Sokratis Papastathopoulos,09-06-1988,Centre-Back,0,2015,1. Bundesliga_2015/2016,25,1,0,9,0.80504143,1862,1671,53,16,7,93,24.52113925,0,0,0.0,0,0,27,Defender,22000000,0,0.0,3245,0.027734977,1.913713405,0.897422127,0,0.0,1.0,-0.03104185,0.187195493,0.078076821,0.0
34336,1,0,4,0,Andrea Costa,01-02-1986,Centre-Back,0,2015,Serie A_2015/2016,24,1,0,7,0.797962876,1384,1178,15,33,2,94,23.66691015,0,0,0.0,0,0,29,Defender,1000000,0,0.0,2080,0.043269231,2.076923077,0.851156069,0,0.0,1.0,-0.152021515,0.213185978,0.030582232,0.0
34393,1,1,8,0,Vedran Corluka,05-02-1986,Centre-Back,0,2018,FIFA World Cup_2018,4,0,0,0,0.0,64,57,2,2,3,123,23.66691015,0,0,0.0,0,0,32,Defender,3000000,0,0.0,2620,0.06870229,0.13740458,0.890625,0,0.0,1.0,0.122763471,0.228215236,0.175489354,0.0
34409,1,0,2,0,Joe Ledley,23-01-1987,Central Midfield,0,2015,Premier League_2015/2016,19,1,0,7,0.355989402,396,322,20,19,4,95,23.66691015,0,0,0.0,0,0,28,Midfield,3500000,0,0.0,1284,0.070093458,2.73364486,0.813131313,0,0.0,1.0,-0.040463461,0.122257898,0.040897218,0.0
34543,1,0,0,0,Dusan Svento,01-08-1985,Left-Back,0,2015,1. Bundesliga_2015/2016,7,1,0,3,0.353612612,62,35,0,0,3,92,23.66691015,0,0,0.0,0,0,30,Defender,750000,0,0.0,297,0.303030303,0.0,0.564516129,0,0.0,1.0,0.021713078,0.26151244,0.141612759,0.0
34557,4,0,2,0,Nicklas Bendtner,16-01-1988,Centre-Forward,0,2015,1. Bundesliga_2015/2016,13,2,0,9,2.003913605,104,70,3,0,0,93,23.66691015,0,0,0.0,0,0,27,Attack,1000000,0,0.0,541,0.665434381,0.499075786,0.673076923,0,0.0,1.0,-0.12551093,0.153459068,0.013974069,0.0
34572,22,4,9,0,Mario Mandzukic,21-05-1986,Centre-Forward,0,2012,Champions League_2012/2013,1,1,0,5,1.347669333,24,14,0,0,1,93,23.66691015,0,0,0.0,0,0,26,Attack,23000000,0,0.0,2857,0.819040952,0.0,0.583333333,0,0.0,1.0,-0.273573694,0.176058411,-0.048757642,0.0
34572,13,3,5,0,Mario Mandzukic,21-05-1986,Centre-Forward,0,2015,Serie A_2015/2016,27,10,4,40,8.009592365,562,395,34,11,11,95,23.66691015,0,0,0.0,0,0,29,Attack,19000000,-4000000,-0.173913043,2678,0.537714712,1.512322629,0.702846975,0,0.0,1.0,0.209409012,0.540642867,0.37502594,0.423783581
34572,11,7,9,0,Mario Mandzukic,21-05-1986,Centre-Forward,0,2016,Champions League_2016/2017,1,1,0,1,0.03708837,39,26,1,1,0,93,23.66691015,0,0,0.0,0,0,30,Attack,20000000,1000000,0.052631579,3879,0.417633411,0.046403712,0.666666667,0,0.0,1.0,-0.077523404,0.027620551,-0.024951427,-0.399977366
34572,10,5,4,0,Mario Mandzukic,21-05-1986,Centre-Forward,0,2018,FIFA World Cup_2018,6,3,1,12,2.710405315,163,108,10,2,3,120,23.66691015,0,0,0.0,0,0,32,Attack,18000000,-2000000,-0.1,2600,0.519230769,0.415384615,0.662576687,0,0.0,1.0,-0.163757206,0.224443592,0.030343193,0.055294619
34784,7,7,4,0,Lasse Schöne,27-05-1986,Defensive Midfield,0,2018,FIFA World Cup_2018,3,0,0,5,0.900910619,122,104,4,5,1,125,22.16356488,0,0,0.0,0,0,32,Midfield,3000000,0,0.0,3766,0.334572491,0.215082315,0.852459016,0,0.0,1.0,0.16260516,0.336442073,0.249523617,0.0
34787,2,1,7,0,Julian Baumgartlinger,02-01-1988,Defensive Midfield,0,2015,1. Bundesliga_2015/2016,31,2,1,13,1.041631044,1467,1228,97,40,11,95,22.16356488,0,0,0.0,0,0,27,Midfield,6000000,0,0.0,2897,0.093199862,4.256127028,0.837082481,0,0.0,1.0,0.408231845,-0.165542717,0.121344564,0.0
34787,2,1,2,0,Julian Baumgartlinger,02-01-1988,Defensive Midfield,0,2020,UEFA Euro_2020,1,0,0,0,0.0,2,2,0,0,0,93,22.16356488,0,0,0.0,0,0,32,Midfield,1500000,-4500000,-0.75,1424,0.189606742,0.0,1.0,0,0.0,1.0,0.199454021,0.525361975,0.362407998,0.241063435
34838,0,1,2,0,Stephen Ireland,22-08-1986,Attacking Midfield,0,2015,Premier League_2015/2016,13,0,1,3,0.383392195,176,138,10,5,4,94,22.16356488,0,0,0.0,0,0,29,Midfield,1500000,0,0.0,322,0.279503106,4.192546584,0.784090909,0,0.0,1.0,0.336155151,0.255877111,0.296016131,0.0
35047,7,1,3,0,Axel Witsel,12-01-1989,Centre-Back,20000000,2018,FIFA World Cup_2018,6,0,0,6,0.195043932,325,306,10,4,3,94,25.62916715,0,0,0.0,0,0,29,Defender,32000000,0,0.0,3703,0.194436943,0.34026465,0.941538462,0,0.0,1.0,-0.414112666,0.100702948,-0.156704859,0.0
35047,1,0,5,0,Axel Witsel,12-01-1989,Centre-Back,0,2020,UEFA Euro_2020,4,0,0,2,0.062252291,208,199,7,0,2,96,25.62916715,0,0,0.0,0,0,31,Defender,9000000,-23000000,-0.71875,1596,0.056390977,0.394736842,0.956730769,0,0.0,1.0,-0.270083379,-0.094439761,-0.18226157,-0.025556711
35047,0,1,3,1,Axel Witsel,12-01-1989,Centre-Back,0,2022,FIFA World Cup_2022,3,0,0,1,0.025340356,176,169,5,3,0,95,25.62916715,0,0,0.0,0,0,33,Defender,5000000,-4000000,-0.444444444,3042,0.029585799,0.236686391,0.960227273,0,0.0,1.0,0.423848019,0.151289159,0.287568589,0.469830159
35099,6,3,1,0,Steven Fletcher,26-03-1987,Centre-Forward,0,2015,Ligue 1_2015/2016,12,2,2,19,2.735807509,262,188,8,3,8,96,25.62916715,0,0,0.0,0,0,28,Attack,3000000,0,0.0,2024,0.400197628,0.489130435,0.717557252,0,0.0,1.0,0.711820085,0.396829727,0.554324906,0.0
35099,6,3,1,0,Steven Fletcher,26-03-1987,Centre-Forward,0,2015,Ligue 1_2015/2016,12,2,2,19,2.735807509,262,188,8,3,8,96,25.62916715,0,0,0.0,0,0,28,Attack,3000000,0,0.0,2024,0.400197628,0.489130435,0.632653061,0,0.0,1.0,0.064695797,0.607920306,0.336308052,-0.218016854
35099,6,3,1,0,Steven Fletcher,26-03-1987,Centre-Forward,0,2015,Premier League_2015/2016,16,4,0,23,2.261517854,294,186,10,1,14,94,25.62916715,0,0,0.0,0,0,28,Attack,3000000,0,0.0,2024,0.400197628,0.489130435,0.717557252,0,0.0,1.0,0.711820085,0.396829727,0.554324906,0.0
35099,6,3,1,0,Steven Fletcher,26-03-1987,Centre-Forward,0,2015,Premier League_2015/2016,16,4,0,23,2.261517854,294,186,10,1,14,94,25.62916715,0,0,0.0,0,0,28,Attack,3000000,0,0.0,2024,0.400197628,0.489130435,0.632653061,0,0.0,1.0,0.064695797,0.607920306,0.336308052,-0.218016854
35183,4,6,7,0,Stefan Aigner,20-08-1987,Right Winger,0,2015,1. Bundesliga_2015/2016,31,3,4,44,4.729749499,762,541,48,13,18,94,25.62916715,0,0,0.0,0,0,28,Attack,4500000,0,0.0,2583,0.348432056,2.12543554,0.709973753,0,0.0,1.0,0.210845957,0.171434812,0.191140385,0.0
35207,19,16,5,0,Marco Reus,31-05-1989,Attacking Midfield,17100000,2012,Champions League_2012/2013,1,0,0,1,0.043400362,42,29,0,0,3,91,25.62916715,0,0,0.0,0,0,23,Midfield,34000000,0,0.0,3735,0.843373494,0.0,0.69047619,0,0.0,1.0,0.24124358,0.187281027,0.214262303,0.0
35207,23,8,4,0,Marco Reus,31-05-1989,Attacking Midfield,0,2015,1. Bundesliga_2015/2016,26,12,3,63,10.42303432,814,650,24,3,31,101,25.62916715,0,0,0.0,0,0,26,Midfield,45000000,11000000,0.323529412,3283,0.84983247,0.740176668,0.798525799,0,0.0,1.0,0.268573845,0.507926196,0.388250021,0.173987718
35207,21,12,4,1,Marco Reus,31-05-1989,Attacking Midfield,0,2018,FIFA World Cup_2018,3,1,1,6,0.295311831,126,103,4,0,1,97,25.62916715,0,0,0.0,0,0,29,Midfield,50000000,5000000,0.111111111,3054,0.972495088,0.117878193,0.817460317,0,0.0,1.0,-0.068755734,0.147965951,0.039605108,-0.348644912
35207,9,10,2,0,Marco Reus,31-05-1989,Attacking Midfield,0,2023,1. Bundesliga_2023/2024,2,0,0,0,0.0,25,16,3,1,0,96,25.62916715,0,0,0.0,0,0,34,Midfield,5000000,-45000000,-0.9,2281,0.749671197,0.157825515,0.64,0,0.0,1.0,0.074527665,0.449389239,0.261958452,0.222353343
35208,2,3,5,1,Marcel Schmelzer,22-01-1988,Left-Back,0,2012,Champions League_2012/2013,1,0,0,0,0.0,35,15,3,1,0,93,25.62916715,0,0,0.0,0,0,24,Defender,10000000,0,0.0,4019,0.111968151,0.089574521,0.428571429,0,0.0,1.0,0.515087076,0.21426546,0.364676268,0.0
35208,0,8,3,0,Marcel Schmelzer,22-01-1988,Left-Back,0,2015,1. Bundesliga_2015/2016,26,0,4,21,0.718815869,1602,1320,40,19,10,94,25.62916715,0,0,0.0,0,0,27,Defender,7000000,-3000000,-0.3,3743,0.19235907,1.418648143,0.823970037,0,0.0,1.0,-0.042070253,0.482402865,0.220166306,-0.144509962
35251,2,7,4,0,Marko Marin,13-03-1989,Attacking Midfield,0,2013,La Liga_2013/2014,1,0,0,1,0.05893055,9,6,1,0,1,94,22.09680791,0,0,0.0,0,0,24,Midfield,5000000,0,0.0,1500,0.54,0.06,0.666666667,0,0.0,1.0,-0.116246278,0.035154822,-0.040545728,0.0
35413,1,0,2,0,Lewis Grabban,12-01-1988,Centre-Forward,0,2015,Premier League_2015/2016,21,1,0,19,2.694718444,327,274,8,4,13,95,22.09680791,0,0,0.0,0,0,27,Attack,4000000,0,0.0,909,0.099009901,1.188118812,0.837920489,0,0.0,1.0,-0.339499225,0.465186392,0.062843583,0.0
35539,0,0,3,0,Mehdi Lacen,15-05-1984,Defensive Midfield,0,2012,La Liga_2012/2013,2,0,0,0,0.0,51,40,5,6,1,94,23.19831507,0,0,0.0,0,0,28,Midfield,2000000,0,0.0,1189,0.0,0.832632464,0.784313725,0,0.0,1.0,0.393829062,0.121036827,0.257432944,0.0
35539,0,2,4,0,Mehdi Lacen,15-05-1984,Defensive Midfield,0,2013,La Liga_2013/2014,1,0,0,0,0.0,25,16,8,2,0,85,23.19831507,0,0,0.0,0,0,29,Midfield,1500000,-500000,-0.25,1533,0.11741683,0.587084149,0.64,0,0.0,1.0,0.245645841,0.278676617,0.262161229,0.004728284
35539,2,2,7,0,Mehdi Lacen,15-05-1984,Defensive Midfield,0,2014,La Liga_2014/2015,2,0,0,0,0.0,73,59,6,1,0,91,23.19831507,0,0,0.0,0,0,30,Midfield,2000000,500000,0.333333333,2600,0.138461538,0.242307692,0.808219178,0,0.0,1.0,0.205890794,-0.151215617,0.027337589,-0.23482364
35539,0,0,8,0,Mehdi Lacen,15-05-1984,Defensive Midfield,0,2015,La Liga_2015/2016,31,0,0,14,0.360328696,1446,1175,81,53,16,94,23.19831507,0,0,0.0,0,0,31,Midfield,2500000,500000,0.25,2697,0.0,4.47163515,0.812586445,0,0.0,1.0,0.006177257,-0.019867568,-0.006845156,-0.034182744
35664,10,25,8,0,Mesut Özil,15-10-1988,Attacking Midfield,0,2012,La Liga_2012/2013,1,0,1,0,0.0,30,24,2,2,3,80,23.19831507,0,0,0.0,0,0,24,Midfield,40000000,0,0.0,3551,0.887074064,0.101379893,0.8,0,0.0,1.0,0.439264427,0.27300775,0.356136089,0.0
35664,8,20,7,0,Mesut Özil,15-10-1988,Attacking Midfield,0,2015,Premier League_2015/2016,35,6,19,49,5.966240685,2511,2050,34,19,54,95,23.19831507,0,0,0.0,0,0,27,Midfield,50000000,10000000,0.25,3940,0.639593909,1.210659898,0.816407806,0,0.0,1.0,0.510205648,0.337032,0.423618824,0.067482735
35664,6,3,3,0,Mesut Özil,15-10-1988,Attacking Midfield,0,2018,FIFA World Cup_2018,2,0,0,2,0.044271704,173,151,0,1,7,98,23.19831507,0,0,0.0,0,0,30,Midfield,25000000,-25000000,-0.5,2421,0.334572491,0.037174721,0.87283237,0,0.0,1.0,0.064303062,0.443556989,0.253930026,-0.169688798
35703,0,0,0,0,Robert Acquafresca,11-09-1987,Centre-Forward,0,2015,Serie A_2015/2016,6,0,0,3,0.119282176,51,37,0,1,4,93,23.19831507,0,0,0.0,0,0,28,Attack,600000,0,0.0,249,0.0,0.361445783,0.725490196,0,0.0,1.0,0.123128972,-0.088354419,0.017387277,0.0
35747,2,0,8,0,Simone Missiroli,23-05-1986,Central Midfield,0,2015,Serie A_2015/2016,24,2,0,13,1.634248954,992,743,54,40,13,95,23.19831507,0,0,0.0,0,0,29,Midfield,4500000,0,0.0,1923,0.093603744,4.399375975,0.748991935,0,0.0,1.0,-0.415246734,-0.022742276,-0.218994505,0.0
35855,3,2,2,0,Cameron Jerome,14-08-1986,Centre-Forward,0,2015,Premier League_2015/2016,34,3,2,49,7.300334361,434,269,14,4,15,95,23.19831507,0,0,0.0,0,0,29,Attack,3000000,0,0.0,1866,0.241157556,0.868167203,0.619815668,0,0.0,1.0,0.220921211,0.236250357,0.228585784,0.0
35865,0,0,3,1,Andrea Consigli,27-01-1987,Goalkeeper,0,2015,Serie A_2015/2016,37,0,0,0,0.0,1316,928,0,0,1,95,23.19831507,0,0,0.0,0,0,28,Goalkeeper,7000000,0,0.0,3359,0.0,0.0,0.705167173,0,0.0,1.0,0.325425982,-0.286410673,0.019507654,0.0
35872,1,2,2,0,Änis Ben-Hatira,18-07-1988,Attacking Midfield,0,2015,1. Bundesliga_2015/2016,9,1,1,12,1.141839595,168,115,9,2,15,92,23.19831507,0,0,0.0,0,0,27,Midfield,1250000,0,0.0,607,0.444810544,1.630971993,0.68452381,0,0.0,1.0,0.175200451,-0.110370271,0.03241509,0.0
35934,1,1,4,0,Slobodan Rajković,03-02-1989,Centre-Back,0,2015,1. Bundesliga_2015/2016,14,1,1,5,1.019503707,212,118,19,12,2,94,23.19831507,0,0,0.0,0,0,26,Defender,1000000,0,0.0,1099,0.163785259,2.53867152,0.556603774,0,0.0,1.0,0.094747972,0.140867825,0.117807898,0.0
36025,1,9,1,0,Mikael Lustig,13-12-1986,Right-Back,0,2018,FIFA World Cup_2018,4,0,0,2,0.027595513,134,83,4,5,1,93,23.19831507,0,0,0.0,0,0,32,Defender,2750000,0,0.0,2784,0.323275862,0.290948276,0.619402985,0,0.0,1.0,0.383820193,0.06037083,0.222095511,0.0
36039,0,1,0,0,Pavle Ninkov,20-04-1985,Right-Back,0,2015,Ligue 1_2015/2016,10,0,1,1,0.03586977,268,188,19,11,2,94,23.19831507,0,0,0.0,0,0,30,Defender,500000,0,0.0,508,0.177165354,5.31496063,0.701492537,0,0.0,1.0,0.107103353,-0.034162256,0.036470548,0.0
36139,9,13,3,0,Dušan Tadić,20-11-1988,Attacking Midfield,0,2015,Premier League_2015/2016,34,7,11,56,6.782875652,1104,712,36,14,38,94,23.19831507,0,0,0.735294118,25,0,27,Midfield,15000000,0,0.0,2498,0.792634107,1.801441153,0.644927536,25,0.271912848,0.931506849,0.692709208,0.479724596,0.586216902,0.0
36139,39,23,6,0,Dušan Tadić,20-11-1988,Attacking Midfield,13700000,2018,FIFA World Cup_2018,3,0,1,3,0.126129795,87,58,9,2,3,93,23.19831507,0,0,0.0,0,0,30,Midfield,25000000,10000000,0.666666667,4797,1.163227017,0.206378987,0.666666667,0,0.0,1.0,0.845723581,0.950199042,0.897961311,0.31174441
36139,13,21,8,0,Dušan Tadić,20-11-1988,Attacking Midfield,0,2022,FIFA World Cup_2022,3,0,2,1,0.061684445,125,88,3,2,4,95,23.19831507,0,0,0.0,0,0,34,Midfield,6000000,-19000000,-0.76,4073,0.751288976,0.110483673,0.704,0,0.0,1.0,0.431521103,0.520936225,0.476228664,-0.421732647
36139,11,15,4,0,Dušan Tadić,20-11-1988,Attacking Midfield,0,2024,UEFA Euro_2024,3,0,0,0,0.0,88,65,1,1,1,94,23.19831507,0,0,0.0,0,0,36,Midfield,2500000,-3500000,-0.583333333,3238,0.722668314,0.05558987,0.738636364,0,0.0,1.0,0.183348136,0.163541027,0.173444582,-0.302784083
36182,9,12,3,0,Max Kruse,19-03-1988,Second Striker,0,2015,1. Bundesliga_2015/2016,32,6,6,61,6.742235693,1119,895,10,2,33,94,24.52145589,0,0,0.0,0,0,27,Attack,12000000,0,0.0,3221,0.586774294,0.335299596,0.799821269,0,0.0,1.0,0.443210335,0.125239743,0.284225039,0.0
36207,9,4,7,0,Fin Bartels,07-02-1987,Right Winger,0,2015,1. Bundesliga_2015/2016,30,8,1,43,7.130855083,663,487,31,25,39,94,24.52145589,0,0,0.0,0,0,28,Attack,2750000,0,0.0,2460,0.475609756,2.048780488,0.73453997,0,0.0,1.0,-0.268644381,0.0907782,-0.08893309,0.0
36293,3,2,1,0,Serge Gakpé,07-05-1987,Right Winger,0,2015,Serie A_2015/2016,18,3,1,23,2.460948548,218,153,10,2,9,94,24.52145589,0,0,0.0,0,0,28,Attack,2500000,0,0.0,916,0.491266376,1.179039301,0.701834862,0,0.0,1.0,0.289011789,0.442051389,0.365531589,0.0
36356,0,0,2,0,Marco Andreolli,10-06-1986,Centre-Back,0,2015,La Liga_2015/2016,7,0,0,3,0.33423035,206,173,7,7,0,93,24.52145589,0,0,0.0,0,0,29,Defender,2000000,0,0.0,734,0.0,1.716621253,0.839805825,0,0.0,1.0,0.600930661,0.229601613,0.415266137,0.0
36371,16,5,6,0,Nikola Kalinic,05-01-1988,Centre-Forward,0,2015,Serie A_2015/2016,36,12,3,74,15.11237299,566,445,9,2,14,95,24.52145589,0,0,0.0,0,0,27,Attack,13500000,0,0.0,3217,0.587503886,0.307740131,0.786219081,0,0.0,1.0,0.26214074,-0.114303575,0.073918583,0.0
36500,0,2,1,0,Ola Toivonen,03-07-1986,Attacking Midfield,0,2015,Ligue 1_2015/2016,1,0,0,1,0.0435603,3,2,0,0,0,95,24.52145589,0,0,0.0,0,0,29,Midfield,3000000,0,0.0,769,0.234070221,0.0,0.666666667,0,0.0,1.0,-0.142462891,0.236619654,0.047078381,0.0
36500,0,2,1,0,Ola Toivonen,03-07-1986,Attacking Midfield,0,2015,Ligue 1_2015/2016,1,0,0,1,0.0435603,3,2,0,0,0,95,24.52145589,0,0,0.0,0,0,29,Midfield,3000000,0,0.0,769,0.234070221,1.521456437,0.720306513,0,0.0,1.0,0.184174492,-0.150235608,0.016969442,-0.030108939
36500,0,2,1,0,Ola Toivonen,03-07-1986,Attacking Midfield,0,2015,Premier League_2015/2016,12,0,2,7,0.408329984,261,188,13,0,1,93,24.52145589,0,0,0.0,0,0,29,Midfield,3000000,0,0.0,769,0.234070221,0.0,0.666666667,0,0.0,1.0,-0.142462891,0.236619654,0.047078381,0.0
36500,0,2,1,0,Ola Toivonen,03-07-1986,Attacking Midfield,0,2015,Premier League_2015/2016,12,0,2,7,0.408329984,261,188,13,0,1,93,24.52145589,0,0,0.0,0,0,29,Midfield,3000000,0,0.0,769,0.234070221,1.521456437,0.720306513,0,0.0,1.0,0.184174492,-0.150235608,0.016969442,-0.030108939
36608,0,1,3,0,Graham Dorrans,05-05-1987,Central Midfield,0,2015,Premier League_2015/2016,21,0,1,16,0.656401558,761,647,22,15,13,95,24.46422067,0,0,0.0,0,0,28,Midfield,3500000,0,0.0,1377,0.065359477,2.418300654,0.850197109,0,0.0,1.0,0.320102588,0.347024507,0.333563547,0.0
36814,0,3,7,0,Chris Brunt,14-12-1984,Central Midfield,0,2015,Premier League_2015/2016,22,0,3,17,0.613524584,851,563,30,15,11,97,24.46422067,0,0,7.4375,238,1,31,Midfield,4000000,0,0.0,2000,0.135,2.025,0.661574618,238,0.500986058,0.347945205,0.213784986,-0.037264416,0.088260285,0.0
36827,2,3,8,0,Branislav Ivanovic,22-02-1984,Right-Back,0,2015,Premier League_2015/2016,33,2,2,28,2.264055557,1569,1276,75,44,9,97,26.58875091,0,0,1.5,21,0,31,Defender,11000000,0,0.0,3728,0.120708155,2.872854077,0.813256851,21,0.267611003,0.942465753,0.615082081,-0.318085981,0.14849805,0.0
36827,2,2,5,0,Branislav Ivanovic,22-02-1984,Right-Back,0,2018,FIFA World Cup_2018,2,0,0,0,0.0,102,76,4,3,2,97,26.58875091,0,0,0.0,0,0,34,Defender,2000000,-9000000,-0.818181818,3720,0.096774194,0.169354839,0.745098039,0,0.0,1.0,-0.095862329,0.149956862,0.027047266,-0.121450784
36861,2,4,3,0,Damien Delaney,20-07-1981,Centre-Back,0,2015,Premier League_2015/2016,32,2,3,21,2.492365992,1072,785,41,38,4,95,23.7654321,0,0,0.0,0,0,34,Defender,2000000,0,0.0,3450,0.156521739,2.060869565,0.732276119,0,0.0,1.0,0.368455619,-0.195161723,0.086646948,0.0
36866,1,0,8,0,Billy Jones,24-03-1987,Right-Back,0,2015,Premier League_2015/2016,24,1,0,13,1.821426968,847,588,81,19,12,95,23.7654321,0,0,1.857142857,52,0,28,Defender,2000000,0,0.0,2058,0.043731778,4.373177843,0.694214876,52,0.300950297,0.857534247,0.442892601,0.036452044,0.239672323,0.0
36884,0,0,0,0,Kyle Lafferty,16-09-1987,Centre-Forward,0,2015,Premier League_2015/2016,1,0,0,0,0.0,7,4,0,1,0,95,22.22222222,0,0,0.0,0,0,28,Attack,2000000,0,0.0,31,0.0,2.903225806,0.571428571,0,0.0,1.0,0.592710558,-0.184807499,0.20395153,0.0
36914,1,0,1,1,Sebastian Boenisch,01-02-1987,Left-Back,0,2015,1. Bundesliga_2015/2016,8,1,0,8,0.273384053,383,250,18,14,5,92,22.22222222,0,0,0.0,0,0,28,Defender,1500000,0,0.0,549,0.163934426,5.245901639,0.652741514,0,0.0,1.0,0.445709626,0.253156761,0.349433194,0.0
36939,4,3,1,0,Marc Pugh,02-04-1987,Left Winger,0,2015,Premier League_2015/2016,26,3,2,22,2.683968362,555,407,30,12,28,98,22.22222222,0,0,2.636363636,58,0,28,Attack,2000000,0,0.0,1452,0.433884298,2.603305785,0.733333333,58,0.307403064,0.84109589,-0.165009703,0.153814199,-0.005597752,0.0
